payment_id,order_id,user_id,payment_method,amount,payment_status
PAY006433,ORD006433,USR00277,Debit Card,5082.54,Pending
PAY006434,ORD006434,USR00745,Debit Card,6625.650000000001,Success
PAY006435,ORD006435,USR00552,Cash on Delivery,7012.64,Pending
PAY006436,ORD006436,USR01177,Credit Card,1243.06,Success
PAY006437,ORD006437,USR00639,Cash on Delivery,67971.19,Success
PAY006438,ORD006438,USR00237,Cash on Delivery,16851.54,Failed
PAY006439,ORD006439,USR00998,Credit Card,3893.36,Success
PAY006440,ORD006440,USR02103,Credit Card,2705.56,Pending
PAY006441,ORD006441,USR02004,Credit Card,2783.06,Success
PAY006442,ORD006442,USR01460,UPI,42350.61,Success
PAY006443,ORD006443,USR02157,Debit Card,16176.56,Failed
PAY006444,ORD006444,USR01208,Cash on Delivery,10346.44,Success
PAY006445,ORD006445,USR01392,Credit Card,11290.56,Success
PAY006446,ORD006446,USR02007,Credit Card,5947.96,Success
PAY006447,ORD006447,USR01222,Debit Card,6752.789999999999,Failed
PAY006448,ORD006448,USR01395,Debit Card,4000.68,Success
PAY006449,ORD006449,USR00373,Cash on Delivery,47866.2,Success
PAY006450,ORD006450,USR01521,Debit Card,1882.13,Failed
PAY006451,ORD006451,USR02249,Cash on Delivery,2859.8,Success
PAY006452,ORD006452,USR00849,Credit Card,6046.53,Success
PAY006453,ORD006453,USR01346,Cash on Delivery,987.82,Success
PAY006454,ORD006454,USR02323,Credit Card,1338.74,Success
PAY006455,ORD006455,USR02259,UPI,2041.91,Success
PAY006456,ORD006456,USR00504,Net Banking,2179.47,Success
PAY006457,ORD006457,USR00703,Net Banking,110599.41,Success
PAY006458,ORD006458,USR02090,Net Banking,288809.8,Pending
PAY006459,ORD006459,USR00315,Debit Card,2630.41,Success
PAY006460,ORD006460,USR02377,Credit Card,7100.82,Success
PAY006461,ORD006461,USR01041,Debit Card,1585.24,Success
PAY006462,ORD006462,USR00283,Net Banking,3136.52,Success
PAY006463,ORD006463,USR00258,Cash on Delivery,6806.16,Success
PAY006464,ORD006464,USR00575,Net Banking,1946.68,Success
PAY006465,ORD006465,USR00574,UPI,11011.95,Success
PAY006466,ORD006466,USR01043,UPI,148991.4,Pending
PAY006467,ORD006467,USR01553,Cash on Delivery,138381.81,Failed
PAY006468,ORD006468,USR00423,UPI,91664.73,Success
PAY006469,ORD006469,USR01490,UPI,7691.12,Success
PAY006470,ORD006470,USR01397,Credit Card,724.18,Success
PAY006471,ORD006471,USR00758,Cash on Delivery,108134.36,Success
PAY006472,ORD006472,USR01105,UPI,299653.44,Success
PAY006473,ORD006473,USR01575,UPI,6572.36,Pending
PAY006474,ORD006474,USR02472,UPI,7379.51,Success
PAY006475,ORD006475,USR00429,UPI,28053.4,Success
PAY006476,ORD006476,USR02022,Credit Card,140233.82,Failed
PAY006477,ORD006477,USR00204,Credit Card,1790.0,Success
PAY006478,ORD006478,USR02244,Net Banking,95691.28,Success
PAY006479,ORD006479,USR02333,Net Banking,12591.88,Success
PAY006480,ORD006480,USR01993,Net Banking,59069.36,Success
PAY006481,ORD006481,USR02244,UPI,514.2,Success
PAY006482,ORD006482,USR00307,Net Banking,15646.68,Success
PAY006483,ORD006483,USR01688,Cash on Delivery,3551.38,Refunded
PAY006484,ORD006484,USR00014,UPI,182677.02,Pending
PAY006485,ORD006485,USR01861,Cash on Delivery,1933.32,Success
PAY006486,ORD006486,USR01962,Cash on Delivery,3412.7,Pending
PAY006487,ORD006487,USR01081,Net Banking,10525.6,Success
PAY006488,ORD006488,USR00723,Debit Card,41320.78,Success
PAY006489,ORD006489,USR00780,Debit Card,10078.04,Success
PAY006490,ORD006490,USR01234,Cash on Delivery,5259.48,Success
PAY006491,ORD006491,USR00529,Cash on Delivery,23391.76,Success
PAY006492,ORD006492,USR00798,UPI,2218.77,Success
PAY006493,ORD006493,USR00344,Net Banking,1930.7,Success
PAY006494,ORD006494,USR01303,Credit Card,13304.88,Pending
PAY006495,ORD006495,USR00209,Net Banking,903.06,Success
PAY006496,ORD006496,USR00641,Net Banking,47845.64,Refunded
PAY006497,ORD006497,USR01312,Net Banking,2998.56,Success
PAY006498,ORD006498,USR02300,Debit Card,20307.44,Success
PAY006499,ORD006499,USR02319,UPI,2067.16,Success
PAY006500,ORD006500,USR01948,Credit Card,3017.16,Success
PAY006501,ORD006501,USR00920,Cash on Delivery,7850.04,Success
PAY006502,ORD006502,USR01724,Debit Card,42783.54,Refunded
PAY006503,ORD006503,USR02045,Credit Card,6784.84,Failed
PAY006504,ORD006504,USR00419,Debit Card,60066.33,Failed
PAY006505,ORD006505,USR01750,UPI,15901.71,Success
PAY006506,ORD006506,USR01389,UPI,3336.42,Success
PAY006507,ORD006507,USR01100,Credit Card,138555.2,Success
PAY006508,ORD006508,USR02481,Credit Card,13133.1,Success
PAY006509,ORD006509,USR02157,Cash on Delivery,298048.28,Success
PAY006510,ORD006510,USR01546,UPI,15887.36,Pending
PAY006511,ORD006511,USR01071,Debit Card,9003.72,Refunded
PAY006512,ORD006512,USR02427,Credit Card,26267.96,Success
PAY006513,ORD006513,USR01851,Debit Card,16182.81,Success
PAY006514,ORD006514,USR01120,Credit Card,4813.78,Refunded
PAY006515,ORD006515,USR00958,Net Banking,2685.87,Success
PAY006516,ORD006516,USR00103,Debit Card,28829.13,Success
PAY006517,ORD006517,USR01170,Cash on Delivery,2129.18,Failed
PAY006518,ORD006518,USR01904,Credit Card,87712.32,Success
PAY006519,ORD006519,USR01756,Net Banking,4768.28,Failed
PAY006520,ORD006520,USR00679,UPI,751.78,Success
PAY006521,ORD006521,USR01969,Cash on Delivery,8743.64,Success
PAY006522,ORD006522,USR00989,Net Banking,44302.02,Success
PAY006523,ORD006523,USR01106,Net Banking,3091.29,Failed
PAY006524,ORD006524,USR02476,Net Banking,140233.82,Pending
PAY006525,ORD006525,USR01608,UPI,8736.26,Success
PAY006526,ORD006526,USR01503,Net Banking,45162.24,Success
PAY006527,ORD006527,USR01790,Credit Card,1876.26,Success
PAY006528,ORD006528,USR01186,Debit Card,22261.17,Success
PAY006529,ORD006529,USR00932,Credit Card,12413.48,Pending
PAY006530,ORD006530,USR01426,Cash on Delivery,15702.3,Failed
PAY006531,ORD006531,USR01062,Credit Card,8833.44,Success
PAY006532,ORD006532,USR01979,Credit Card,12713.73,Success
PAY006533,ORD006533,USR02441,Cash on Delivery,542.72,Success
PAY006534,ORD006534,USR02043,UPI,7420.56,Success
PAY006535,ORD006535,USR01279,UPI,201312.18,Success
PAY006536,ORD006536,USR01203,UPI,4829.72,Success
PAY006537,ORD006537,USR00594,Net Banking,20309.2,Success
PAY006538,ORD006538,USR02437,UPI,285.61,Success
PAY006539,ORD006539,USR01422,UPI,23933.1,Success
PAY006540,ORD006540,USR02206,Net Banking,3990.22,Failed
PAY006541,ORD006541,USR01028,Net Banking,2248.12,Success
PAY006542,ORD006542,USR02215,Debit Card,23174.8,Success
PAY006543,ORD006543,USR00960,Debit Card,1938.72,Refunded
PAY006544,ORD006544,USR02457,Net Banking,2265.57,Refunded
PAY006545,ORD006545,USR02242,UPI,15866.16,Success
PAY006546,ORD006546,USR02283,Cash on Delivery,375.89,Success
PAY006547,ORD006547,USR01174,Credit Card,3668.12,Success
PAY006548,ORD006548,USR00816,Debit Card,7188.36,Success
PAY006549,ORD006549,USR00404,Cash on Delivery,3808.56,Success
PAY006550,ORD006550,USR00893,Net Banking,14841.12,Success
PAY006551,ORD006551,USR00068,Debit Card,2129.18,Success
PAY006552,ORD006552,USR00088,Cash on Delivery,1101.74,Pending
PAY006553,ORD006553,USR02265,UPI,46261.8,Success
PAY006554,ORD006554,USR02049,Net Banking,2186.14,Success
PAY006555,ORD006555,USR01159,Debit Card,137866.22,Success
PAY006556,ORD006556,USR01721,UPI,7105.98,Success
PAY006557,ORD006557,USR01375,Net Banking,4844.85,Success
PAY006558,ORD006558,USR02188,Cash on Delivery,4018.92,Refunded
PAY006559,ORD006559,USR02181,Credit Card,23467.96,Pending
PAY006560,ORD006560,USR01644,UPI,3901.35,Refunded
PAY006561,ORD006561,USR00178,Credit Card,32647.93,Success
PAY006562,ORD006562,USR01382,Credit Card,131772.9,Success
PAY006563,ORD006563,USR02428,Credit Card,12610.4,Success
PAY006564,ORD006564,USR00908,UPI,2337.93,Success
PAY006565,ORD006565,USR02498,Debit Card,30158.92,Success
PAY006566,ORD006566,USR00586,Credit Card,190677.3,Success
PAY006567,ORD006567,USR00990,Debit Card,5416.14,Success
PAY006568,ORD006568,USR01132,Cash on Delivery,67971.19,Failed
PAY006569,ORD006569,USR02170,Net Banking,1882.13,Failed
PAY006570,ORD006570,USR02065,Net Banking,76449.16,Pending
PAY006571,ORD006571,USR01220,Credit Card,2208.55,Success
PAY006572,ORD006572,USR02375,UPI,120106.04,Success
PAY006573,ORD006573,USR00318,Net Banking,7035.84,Failed
PAY006574,ORD006574,USR01503,Debit Card,6005.84,Success
PAY006575,ORD006575,USR02035,UPI,96131.58,Pending
PAY006576,ORD006576,USR02043,UPI,4341.04,Success
PAY006577,ORD006577,USR00503,Credit Card,34090.27,Refunded
PAY006578,ORD006578,USR02023,Net Banking,761.44,Success
PAY006579,ORD006579,USR00119,Debit Card,46089.46,Success
PAY006580,ORD006580,USR00710,UPI,25853.64,Success
PAY006581,ORD006581,USR00045,Debit Card,1336.8,Success
PAY006582,ORD006582,USR00314,UPI,22581.12,Refunded
PAY006583,ORD006583,USR00418,Net Banking,2558.04,Refunded
PAY006584,ORD006584,USR01102,Debit Card,119176.35,Refunded
PAY006585,ORD006585,USR00326,Cash on Delivery,1002.0,Pending
PAY006586,ORD006586,USR01440,Net Banking,10033.98,Success
PAY006587,ORD006587,USR01987,Net Banking,1918.53,Success
PAY006588,ORD006588,USR02262,Cash on Delivery,41632.92,Success
PAY006589,ORD006589,USR00074,Cash on Delivery,7544.3,Success
PAY006590,ORD006590,USR01603,Cash on Delivery,145166.52,Failed
PAY006591,ORD006591,USR00509,Credit Card,6625.650000000001,Success
PAY006592,ORD006592,USR02380,Credit Card,4407.88,Success
PAY006593,ORD006593,USR00688,Cash on Delivery,134669.64,Success
PAY006594,ORD006594,USR00657,Net Banking,71768.45999999999,Success
PAY006595,ORD006595,USR01543,Credit Card,7777.200000000001,Refunded
PAY006596,ORD006596,USR01293,Credit Card,5372.48,Success
PAY006597,ORD006597,USR01400,Net Banking,1949.91,Pending
PAY006598,ORD006598,USR01553,Cash on Delivery,8040.08,Success
PAY006599,ORD006599,USR01076,Net Banking,92254.54,Success
PAY006600,ORD006600,USR00325,UPI,690.94,Failed
PAY006601,ORD006601,USR00992,Credit Card,726.49,Success
PAY006602,ORD006602,USR01994,Cash on Delivery,663.7,Failed
PAY006603,ORD006603,USR00717,Debit Card,6752.48,Success
PAY006604,ORD006604,USR00277,Cash on Delivery,1013.64,Refunded
PAY006605,ORD006605,USR00152,Net Banking,23260.2,Success
PAY006606,ORD006606,USR00955,Credit Card,53734.56,Success
PAY006607,ORD006607,USR01507,Debit Card,2238.61,Success
PAY006608,ORD006608,USR00259,Debit Card,160296.24,Refunded
PAY006609,ORD006609,USR02372,Debit Card,5268.42,Success
PAY006610,ORD006610,USR00869,UPI,7102.76,Success
PAY006611,ORD006611,USR01192,UPI,149826.72,Pending
PAY006612,ORD006612,USR00688,Credit Card,6688.349999999999,Success
PAY006613,ORD006613,USR00310,UPI,1660.63,Success
PAY006614,ORD006614,USR01503,Cash on Delivery,413.34,Success
PAY006615,ORD006615,USR00473,Cash on Delivery,11005.84,Success
PAY006616,ORD006616,USR00814,UPI,893.17,Success
PAY006617,ORD006617,USR00846,Debit Card,1775.69,Success
PAY006618,ORD006618,USR01165,Cash on Delivery,3433.24,Success
PAY006619,ORD006619,USR00667,Cash on Delivery,15428.0,Success
PAY006620,ORD006620,USR02310,Debit Card,858.31,Success
PAY006621,ORD006621,USR01809,Credit Card,26521.32,Success
PAY006622,ORD006622,USR01444,Debit Card,893.17,Success
PAY006623,ORD006623,USR01768,Credit Card,5138.22,Success
PAY006624,ORD006624,USR01265,Debit Card,6407.98,Refunded
PAY006625,ORD006625,USR00355,Cash on Delivery,41324.82,Success
PAY006626,ORD006626,USR01873,Debit Card,16929.56,Success
PAY006627,ORD006627,USR02025,Credit Card,2384.24,Success
PAY006628,ORD006628,USR00180,UPI,4000.68,Success
PAY006629,ORD006629,USR00066,UPI,562.03,Success
PAY006630,ORD006630,USR00820,Cash on Delivery,7994.54,Success
PAY006631,ORD006631,USR01372,Net Banking,111743.55,Failed
PAY006632,ORD006632,USR00171,Debit Card,9457.8,Failed
PAY006633,ORD006633,USR01391,Debit Card,6715.83,Refunded
PAY006634,ORD006634,USR01131,Cash on Delivery,4161.12,Failed
PAY006635,ORD006635,USR02487,Net Banking,10346.44,Success
PAY006636,ORD006636,USR00835,UPI,2009.46,Success
PAY006637,ORD006637,USR00227,Debit Card,1000.17,Success
PAY006638,ORD006638,USR00442,Cash on Delivery,80276.52,Success
PAY006639,ORD006639,USR02444,Debit Card,5490.72,Success
PAY006640,ORD006640,USR00728,Debit Card,10660.56,Success
PAY006641,ORD006641,USR01605,Debit Card,5943.0,Success
PAY006642,ORD006642,USR02132,Cash on Delivery,183998.08,Refunded
PAY006643,ORD006643,USR01037,Cash on Delivery,131840.61,Failed
PAY006644,ORD006644,USR01833,UPI,80358.8,Success
PAY006645,ORD006645,USR01849,Debit Card,61776.3,Success
PAY006646,ORD006646,USR00493,Debit Card,3091.29,Success
PAY006647,ORD006647,USR01549,Credit Card,203534.01,Success
PAY006648,ORD006648,USR01144,UPI,7020.36,Pending
PAY006649,ORD006649,USR00970,UPI,16878.37,Success
PAY006650,ORD006650,USR02401,Credit Card,2203.48,Success
PAY006651,ORD006651,USR02088,UPI,3554.34,Failed
PAY006652,ORD006652,USR00640,Credit Card,91664.73,Success
PAY006653,ORD006653,USR00173,Cash on Delivery,77167.68,Pending
PAY006654,ORD006654,USR01571,Cash on Delivery,175787.48,Success
PAY006655,ORD006655,USR00259,Net Banking,57021.67,Success
PAY006656,ORD006656,USR00517,UPI,124898.76,Success
PAY006657,ORD006657,USR00523,Net Banking,3691.86,Success
PAY006658,ORD006658,USR01918,UPI,942.28,Success
PAY006659,ORD006659,USR02165,Credit Card,602.04,Success
PAY006660,ORD006660,USR02232,Net Banking,1298.01,Success
PAY006661,ORD006661,USR01930,UPI,15989.08,Success
PAY006662,ORD006662,USR01140,Debit Card,130603.16,Success
PAY006663,ORD006663,USR02210,Credit Card,158901.8,Pending
PAY006664,ORD006664,USR00839,UPI,167.49,Failed
PAY006665,ORD006665,USR01090,Credit Card,67104.06,Success
PAY006666,ORD006666,USR01094,UPI,23862.52,Refunded
PAY006667,ORD006667,USR02495,UPI,7433.67,Success
PAY006668,ORD006668,USR02464,UPI,2439.24,Refunded
PAY006669,ORD006669,USR02489,Debit Card,15990.84,Success
PAY006670,ORD006670,USR01970,Net Banking,21056.94,Refunded
PAY006671,ORD006671,USR02444,Cash on Delivery,21666.72,Success
PAY006672,ORD006672,USR01575,Net Banking,1030.43,Success
PAY006673,ORD006673,USR01581,Cash on Delivery,2974.78,Success
PAY006674,ORD006674,USR02443,Net Banking,6015.64,Success
PAY006675,ORD006675,USR02374,Debit Card,3312.54,Success
PAY006676,ORD006676,USR01115,Credit Card,1565.16,Failed
PAY006677,ORD006677,USR00750,UPI,16764.16,Success
PAY006678,ORD006678,USR01094,UPI,4525.74,Success
PAY006679,ORD006679,USR01190,UPI,206799.33,Success
PAY006680,ORD006680,USR02262,Cash on Delivery,310.36,Success
PAY006681,ORD006681,USR01876,Debit Card,733.56,Success
PAY006682,ORD006682,USR01788,Cash on Delivery,185238.8,Pending
PAY006683,ORD006683,USR02417,Net Banking,1962.51,Success
PAY006684,ORD006684,USR01608,Debit Card,5262.8,Success
PAY006685,ORD006685,USR00049,Debit Card,6034.32,Pending
PAY006686,ORD006686,USR01076,Credit Card,342.25,Success
PAY006687,ORD006687,USR01313,Debit Card,11931.26,Pending
PAY006688,ORD006688,USR01650,Debit Card,4119.42,Pending
PAY006689,ORD006689,USR02181,Net Banking,102505.56,Pending
PAY006690,ORD006690,USR01190,Cash on Delivery,1742.28,Success
PAY006691,ORD006691,USR01398,Net Banking,12596.1,Success
PAY006692,ORD006692,USR02421,Credit Card,784.92,Success
PAY006693,ORD006693,USR01829,Credit Card,718.68,Success
PAY006694,ORD006694,USR00479,Credit Card,1614.95,Success
PAY006695,ORD006695,USR00832,Cash on Delivery,11733.98,Success
PAY006696,ORD006696,USR01615,UPI,893.17,Success
PAY006697,ORD006697,USR00682,Debit Card,11733.54,Success
PAY006698,ORD006698,USR01324,Debit Card,11735.01,Success
PAY006699,ORD006699,USR00082,Debit Card,9638.1,Success
PAY006700,ORD006700,USR00087,UPI,2955.99,Failed
PAY006701,ORD006701,USR02273,Net Banking,6625.08,Pending
PAY006702,ORD006702,USR02064,UPI,5077.3,Success
PAY006703,ORD006703,USR00822,UPI,2005.46,Success
PAY006704,ORD006704,USR00163,Debit Card,174347.84,Failed
PAY006705,ORD006705,USR02398,Net Banking,7933.08,Failed
PAY006706,ORD006706,USR01933,Net Banking,2685.0,Success
PAY006707,ORD006707,USR01851,Credit Card,2626.32,Failed
PAY006708,ORD006708,USR01861,Cash on Delivery,28059.32,Failed
PAY006709,ORD006709,USR01116,Credit Card,2917.16,Success
PAY006710,ORD006710,USR02229,Cash on Delivery,7943.68,Success
PAY006711,ORD006711,USR01883,Credit Card,53517.68,Success
PAY006712,ORD006712,USR00923,Net Banking,1993.96,Success
PAY006713,ORD006713,USR02176,Cash on Delivery,130603.16,Success
PAY006714,ORD006714,USR01450,UPI,684.5,Success
PAY006715,ORD006715,USR01583,Net Banking,26267.96,Success
PAY006716,ORD006716,USR00565,UPI,29622.78,Success
PAY006717,ORD006717,USR00471,Net Banking,197555.96,Success
PAY006718,ORD006718,USR00988,Debit Card,4813.78,Success
PAY006719,ORD006719,USR01935,Cash on Delivery,6015.64,Success
PAY006720,ORD006720,USR00224,Net Banking,3670.65,Success
PAY006721,ORD006721,USR02202,Credit Card,85787.81999999999,Success
PAY006722,ORD006722,USR00351,Credit Card,582.97,Success
PAY006723,ORD006723,USR01929,Debit Card,9874.26,Refunded
PAY006724,ORD006724,USR00349,Cash on Delivery,115751.52,Success
PAY006725,ORD006725,USR00182,Credit Card,4463.88,Success
PAY006726,ORD006726,USR00637,Cash on Delivery,67291.26,Success
PAY006727,ORD006727,USR01018,Cash on Delivery,13063.04,Success
PAY006728,ORD006728,USR02227,Debit Card,7789.92,Success
PAY006729,ORD006729,USR00772,UPI,26491.0,Success
PAY006730,ORD006730,USR01016,Net Banking,4448.56,Success
PAY006731,ORD006731,USR02112,Debit Card,6105.44,Success
PAY006732,ORD006732,USR00029,Credit Card,10111.8,Success
PAY006733,ORD006733,USR02420,UPI,10255.98,Failed
PAY006734,ORD006734,USR02145,Debit Card,3164.16,Success
PAY006735,ORD006735,USR01894,Net Banking,3551.38,Pending
PAY006736,ORD006736,USR01466,Net Banking,3484.56,Refunded
PAY006737,ORD006737,USR01227,UPI,9224.07,Failed
PAY006738,ORD006738,USR02069,UPI,5567.32,Refunded
PAY006739,ORD006739,USR01126,Debit Card,1289.44,Success
PAY006740,ORD006740,USR00066,Cash on Delivery,569.04,Failed
PAY006741,ORD006741,USR01135,Credit Card,9003.72,Success
PAY006742,ORD006742,USR00338,UPI,51252.78,Failed
PAY006743,ORD006743,USR02171,Net Banking,174295.96,Success
PAY006744,ORD006744,USR01729,Net Banking,14166.36,Success
PAY006745,ORD006745,USR00447,Credit Card,7558.530000000001,Pending
PAY006746,ORD006746,USR00281,Net Banking,19890.99,Success
PAY006747,ORD006747,USR00596,Credit Card,1448.36,Success
PAY006748,ORD006748,USR01987,Credit Card,1058.86,Success
PAY006749,ORD006749,USR01075,Debit Card,3002.92,Success
PAY006750,ORD006750,USR00210,Debit Card,639.51,Success
PAY006751,ORD006751,USR00126,Credit Card,153758.34,Success
PAY006752,ORD006752,USR00492,Cash on Delivery,5646.39,Success
PAY006753,ORD006753,USR00970,Credit Card,4042.74,Failed
PAY006754,ORD006754,USR00581,Net Banking,4377.7,Success
PAY006755,ORD006755,USR02306,Debit Card,12003.28,Success
PAY006756,ORD006756,USR01212,Credit Card,131840.61,Failed
PAY006757,ORD006757,USR00230,Cash on Delivery,9978.66,Refunded
PAY006758,ORD006758,USR00189,Credit Card,137866.22,Success
PAY006759,ORD006759,USR02058,Credit Card,523.28,Success
PAY006760,ORD006760,USR00502,Net Banking,9161.84,Success
PAY006761,ORD006761,USR02133,Credit Card,6850.96,Success
PAY006762,ORD006762,USR00049,Credit Card,298048.28,Success
PAY006763,ORD006763,USR00689,Debit Card,3123.48,Success
PAY006764,ORD006764,USR00387,UPI,3670.65,Success
PAY006765,ORD006765,USR00970,Net Banking,3128.98,Success
PAY006766,ORD006766,USR01006,Credit Card,2170.88,Refunded
PAY006767,ORD006767,USR02266,Debit Card,7442.0,Success
PAY006768,ORD006768,USR01725,Cash on Delivery,197555.96,Success
PAY006769,ORD006769,USR02005,Credit Card,127051.83,Refunded
PAY006770,ORD006770,USR02303,Net Banking,6257.96,Success
PAY006771,ORD006771,USR02284,Credit Card,187206.52,Success
PAY006772,ORD006772,USR01608,Credit Card,70116.91,Success
PAY006773,ORD006773,USR01790,Credit Card,20993.76,Success
PAY006774,ORD006774,USR00271,UPI,8743.64,Success
PAY006775,ORD006775,USR00123,UPI,7393.04,Success
PAY006776,ORD006776,USR01281,Debit Card,2541.65,Success
PAY006777,ORD006777,USR01445,Net Banking,2748.87,Success
PAY006778,ORD006778,USR00259,Debit Card,726.49,Success
PAY006779,ORD006779,USR00948,Net Banking,1975.64,Success
PAY006780,ORD006780,USR02095,Net Banking,80276.52,Success
PAY006781,ORD006781,USR00863,Debit Card,67844.67,Pending
PAY006782,ORD006782,USR00525,UPI,86190.99,Success
PAY006783,ORD006783,USR00888,Credit Card,39179.55,Success
