log_id,product_id,change_quantity,log_type,log_date
LOG005471,PROD0159,34,Return,2025-07-29
LOG005472,PROD0339,36,Return,2025-02-16
LOG005473,PROD0284,14,Stock Out,2025-11-23
LOG005474,PROD0210,8,Stock In,2025-09-25
LOG005475,PROD0107,25,Stock In,2025-03-26
LOG005476,PROD0266,27,Return,2025-03-06
LOG005477,PROD0463,41,Stock In,2025-09-30
LOG005478,PROD0226,11,Return,2025-08-06
LOG005479,PROD0269,47,Return,2025-04-22
LOG005480,PROD0174,12,Stock In,2025-08-17
LOG005481,PROD0448,17,Stock In,2025-09-20
LOG005482,PROD0097,23,Return,2025-05-26
LOG005483,PROD0308,50,Return,2025-04-30
LOG005484,PROD0277,34,Stock Out,2025-06-15
LOG005485,PROD0322,47,Stock Out,2025-06-03
LOG005486,PROD0024,27,Stock Out,2025-09-18
LOG005487,PROD0203,45,Return,2025-08-18
LOG005488,PROD0238,1,Stock Out,2025-07-21
LOG005489,PROD0495,18,Stock Out,2025-12-31
LOG005490,PROD0455,34,Return,2025-03-15
LOG005491,PROD0427,34,Return,2025-07-25
LOG005492,PROD0466,21,Return,2025-04-12
LOG005493,PROD0294,48,Return,2025-11-10
LOG005494,PROD0069,32,Return,2025-06-04
LOG005495,PROD0404,30,Stock Out,2025-08-08
LOG005496,PROD0427,35,Stock In,2025-11-04
LOG005497,PROD0130,18,Stock Out,2025-12-03
LOG005498,PROD0386,2,Stock Out,2025-02-16
LOG005499,PROD0277,44,Stock Out,2025-12-27
LOG005500,PROD0060,41,Stock Out,2025-09-13
LOG005501,PROD0312,43,Stock In,2025-11-14
LOG005502,PROD0215,35,Return,2025-01-27
LOG005503,PROD0211,33,Stock In,2026-01-10
LOG005504,PROD0273,19,Return,2025-11-14
LOG005505,PROD0157,15,Stock In,2025-11-04
LOG005506,PROD0368,22,Stock Out,2025-06-05
LOG005507,PROD0079,8,Return,2025-01-31
LOG005508,PROD0307,6,Return,2025-06-03
LOG005509,PROD0469,3,Stock Out,2025-09-06
LOG005510,PROD0075,39,Return,2025-03-14
LOG005511,PROD0123,41,Return,2025-09-06
LOG005512,PROD0289,39,Return,2025-12-16
LOG005513,PROD0393,12,Stock Out,2025-01-16
LOG005514,PROD0040,38,Stock In,2025-09-09
LOG005515,PROD0420,21,Stock Out,2025-03-20
LOG005516,PROD0089,39,Return,2025-02-19
LOG005517,PROD0088,34,Stock In,2025-02-04
LOG005518,PROD0097,40,Stock In,2025-07-28
LOG005519,PROD0169,24,Stock In,2025-03-13
LOG005520,PROD0208,26,Return,2025-03-25
LOG005521,PROD0110,50,Stock In,2026-02-04
LOG005522,PROD0434,32,Stock Out,2025-10-14
LOG005523,PROD0030,47,Stock In,2025-09-02
LOG005524,PROD0319,38,Return,2025-10-02
LOG005525,PROD0242,10,Stock In,2025-09-23
LOG005526,PROD0184,10,Stock In,2025-11-29
LOG005527,PROD0341,31,Return,2025-04-22
LOG005528,PROD0491,45,Stock In,2025-04-30
LOG005529,PROD0185,3,Stock Out,2026-01-18
LOG005530,PROD0306,38,Stock Out,2025-05-08
LOG005531,PROD0420,41,Return,2025-08-23
LOG005532,PROD0249,2,Stock In,2025-05-28
LOG005533,PROD0304,48,Stock Out,2025-12-12
LOG005534,PROD0016,36,Stock Out,2025-01-27
LOG005535,PROD0202,27,Stock In,2025-02-28
LOG005536,PROD0412,28,Stock In,2025-11-07
LOG005537,PROD0108,1,Stock Out,2025-05-06
LOG005538,PROD0261,47,Stock Out,2025-08-13
LOG005539,PROD0382,4,Stock In,2025-10-09
LOG005540,PROD0022,23,Stock In,2025-07-12
LOG005541,PROD0374,46,Stock In,2025-09-10
LOG005542,PROD0207,18,Return,2025-01-29
LOG005543,PROD0384,1,Stock In,2025-04-30
LOG005544,PROD0039,31,Stock In,2025-03-15
LOG005545,PROD0229,24,Stock Out,2025-12-14
LOG005546,PROD0118,50,Stock Out,2025-03-30
LOG005547,PROD0105,29,Return,2025-07-28
LOG005548,PROD0436,28,Return,2025-06-18
LOG005549,PROD0470,48,Stock Out,2025-08-09
LOG005550,PROD0294,12,Stock Out,2025-12-04
LOG005551,PROD0048,31,Stock In,2025-02-10
LOG005552,PROD0060,37,Return,2025-02-26
LOG005553,PROD0418,27,Stock In,2025-03-23
LOG005554,PROD0485,42,Stock Out,2025-08-13
LOG005555,PROD0293,7,Stock Out,2025-06-03
LOG005556,PROD0264,8,Return,2025-01-09
LOG005557,PROD0342,11,Stock In,2025-07-12
LOG005558,PROD0379,35,Return,2025-02-06
LOG005559,PROD0101,28,Stock Out,2025-06-11
LOG005560,PROD0116,38,Return,2025-11-13
LOG005561,PROD0487,11,Return,2025-05-10
LOG005562,PROD0480,9,Stock Out,2025-08-17
LOG005563,PROD0091,12,Stock In,2025-12-01
LOG005564,PROD0156,11,Stock In,2025-02-16
LOG005565,PROD0372,2,Stock In,2025-09-29
LOG005566,PROD0330,32,Return,2025-06-30
LOG005567,PROD0447,19,Return,2025-10-01
LOG005568,PROD0267,10,Stock Out,2025-12-10
LOG005569,PROD0366,38,Stock In,2025-08-23
LOG005570,PROD0491,9,Stock Out,2025-12-22
LOG005571,PROD0333,49,Return,2026-02-03
LOG005572,PROD0075,21,Stock In,2025-08-30
LOG005573,PROD0115,32,Stock In,2025-07-08
LOG005574,PROD0223,31,Stock In,2025-04-09
LOG005575,PROD0386,36,Stock Out,2025-05-17
LOG005576,PROD0283,38,Stock In,2026-01-29
LOG005577,PROD0268,35,Return,2025-07-17
LOG005578,PROD0404,12,Stock Out,2026-01-25
LOG005579,PROD0106,48,Return,2025-11-08
LOG005580,PROD0036,44,Return,2025-08-26
LOG005581,PROD0076,31,Return,2025-08-26
LOG005582,PROD0261,27,Stock Out,2025-12-19
LOG005583,PROD0259,41,Stock Out,2026-02-04
LOG005584,PROD0092,30,Stock Out,2025-05-26
LOG005585,PROD0342,32,Stock Out,2025-02-05
LOG005586,PROD0373,3,Return,2025-02-18
LOG005587,PROD0347,29,Return,2025-06-03
LOG005588,PROD0299,19,Stock Out,2025-04-11
LOG005589,PROD0419,3,Return,2025-08-19
LOG005590,PROD0448,28,Stock Out,2026-01-31
LOG005591,PROD0270,34,Stock In,2025-05-15
LOG005592,PROD0126,5,Return,2025-10-02
LOG005593,PROD0351,32,Return,2025-02-11
LOG005594,PROD0073,17,Stock In,2025-07-11
LOG005595,PROD0007,2,Stock In,2026-01-22
LOG005596,PROD0138,50,Stock In,2025-04-12
LOG005597,PROD0134,50,Stock Out,2025-04-28
LOG005598,PROD0449,25,Stock In,2025-09-09
LOG005599,PROD0495,15,Return,2025-06-21
LOG005600,PROD0017,35,Stock In,2025-07-10
LOG005601,PROD0265,21,Return,2025-01-30
LOG005602,PROD0420,48,Return,2025-06-09
LOG005603,PROD0472,42,Stock In,2025-12-02
LOG005604,PROD0106,22,Stock Out,2025-03-11
LOG005605,PROD0437,9,Return,2025-05-05
LOG005606,PROD0154,20,Return,2025-12-29
LOG005607,PROD0157,21,Stock Out,2025-08-23
LOG005608,PROD0250,12,Stock In,2025-10-17
LOG005609,PROD0148,20,Return,2025-07-29
LOG005610,PROD0132,7,Stock Out,2025-11-16
LOG005611,PROD0273,18,Stock Out,2026-01-16
LOG005612,PROD0224,7,Return,2025-10-28
LOG005613,PROD0276,49,Return,2025-06-13
LOG005614,PROD0313,42,Return,2025-10-25
LOG005615,PROD0334,5,Return,2025-09-17
LOG005616,PROD0217,30,Stock In,2025-10-28
LOG005617,PROD0284,29,Stock In,2025-05-28
LOG005618,PROD0116,44,Stock Out,2025-11-05
LOG005619,PROD0494,42,Return,2025-01-02
LOG005620,PROD0441,44,Return,2025-01-16
LOG005621,PROD0414,3,Stock In,2025-11-03
LOG005622,PROD0310,21,Stock Out,2025-05-02
LOG005623,PROD0473,38,Return,2025-01-01
LOG005624,PROD0461,5,Stock Out,2025-02-16
LOG005625,PROD0088,46,Stock In,2025-03-12
LOG005626,PROD0294,16,Stock In,2026-01-01
LOG005627,PROD0401,47,Stock Out,2025-02-18
LOG005628,PROD0074,27,Stock Out,2025-08-19
LOG005629,PROD0200,8,Stock Out,2025-07-01
LOG005630,PROD0358,35,Stock In,2025-01-07
LOG005631,PROD0455,21,Stock In,2025-03-11
LOG005632,PROD0252,25,Stock Out,2025-06-29
LOG005633,PROD0062,45,Stock In,2025-03-28
LOG005634,PROD0364,12,Return,2025-02-28
LOG005635,PROD0099,1,Return,2025-01-13
LOG005636,PROD0424,6,Return,2025-04-03
LOG005637,PROD0466,35,Stock In,2026-01-27
LOG005638,PROD0381,27,Return,2026-01-04
LOG005639,PROD0134,7,Stock In,2025-03-10
LOG005640,PROD0446,7,Return,2025-05-24
LOG005641,PROD0260,20,Stock Out,2025-12-04
LOG005642,PROD0284,41,Return,2025-03-11
LOG005643,PROD0053,21,Stock In,2025-01-31
LOG005644,PROD0404,8,Return,2025-03-02
LOG005645,PROD0373,48,Stock Out,2025-05-22
LOG005646,PROD0159,25,Return,2025-10-19
LOG005647,PROD0400,50,Stock Out,2025-08-19
LOG005648,PROD0433,31,Stock In,2025-06-12
LOG005649,PROD0268,9,Stock Out,2025-07-09
LOG005650,PROD0364,25,Return,2025-08-21
LOG005651,PROD0397,45,Stock Out,2025-04-26
LOG005652,PROD0152,9,Stock In,2025-07-29
LOG005653,PROD0141,27,Stock In,2025-06-26
LOG005654,PROD0090,23,Stock Out,2025-01-28
LOG005655,PROD0461,40,Stock In,2025-05-07
LOG005656,PROD0416,25,Return,2025-12-23
LOG005657,PROD0110,8,Return,2026-01-01
LOG005658,PROD0136,28,Stock Out,2025-10-10
LOG005659,PROD0352,13,Stock In,2025-10-09
LOG005660,PROD0086,21,Return,2026-01-15
LOG005661,PROD0076,4,Stock Out,2025-10-21
LOG005662,PROD0475,12,Stock Out,2026-01-16
LOG005663,PROD0413,15,Stock In,2025-10-09
LOG005664,PROD0381,10,Stock Out,2025-12-07
LOG005665,PROD0111,14,Stock In,2025-06-02
LOG005666,PROD0273,5,Stock Out,2025-09-22
LOG005667,PROD0303,17,Stock In,2026-02-04
LOG005668,PROD0104,11,Stock In,2025-04-28
LOG005669,PROD0213,10,Stock In,2026-02-04
LOG005670,PROD0448,13,Stock In,2025-12-16
LOG005671,PROD0248,23,Return,2025-12-16
LOG005672,PROD0032,20,Return,2025-09-16
LOG005673,PROD0414,35,Stock In,2026-01-12
LOG005674,PROD0002,3,Stock In,2025-08-31
LOG005675,PROD0100,42,Stock In,2025-01-29
LOG005676,PROD0213,43,Stock Out,2025-04-07
LOG005677,PROD0293,49,Return,2025-09-22
LOG005678,PROD0011,5,Stock Out,2025-06-08
LOG005679,PROD0130,18,Stock In,2025-08-18
LOG005680,PROD0487,40,Return,2025-05-30
LOG005681,PROD0368,26,Stock In,2025-02-16
LOG005682,PROD0087,3,Return,2025-05-04
LOG005683,PROD0195,38,Stock Out,2025-05-20
LOG005684,PROD0029,7,Stock Out,2025-08-25
LOG005685,PROD0169,44,Stock In,2025-04-07
LOG005686,PROD0020,20,Return,2025-12-22
LOG005687,PROD0188,17,Stock Out,2025-06-14
LOG005688,PROD0241,30,Stock In,2025-01-25
LOG005689,PROD0085,34,Stock Out,2025-10-29
LOG005690,PROD0169,23,Return,2025-11-20
LOG005691,PROD0044,14,Stock Out,2025-09-23
LOG005692,PROD0405,34,Stock In,2025-08-06
LOG005693,PROD0209,1,Stock Out,2025-03-01
LOG005694,PROD0257,49,Stock In,2025-04-26
LOG005695,PROD0141,21,Return,2025-01-27
LOG005696,PROD0133,43,Stock Out,2025-09-12
LOG005697,PROD0395,30,Stock Out,2025-06-09
LOG005698,PROD0233,40,Stock Out,2025-08-27
LOG005699,PROD0337,18,Stock In,2025-12-04
LOG005700,PROD0128,5,Stock In,2025-04-08
LOG005701,PROD0039,47,Stock Out,2025-08-19
LOG005702,PROD0481,5,Stock Out,2025-01-21
LOG005703,PROD0129,15,Stock Out,2025-04-06
LOG005704,PROD0451,15,Return,2025-05-28
LOG005705,PROD0216,9,Stock Out,2025-01-03
LOG005706,PROD0444,36,Stock Out,2025-07-02
LOG005707,PROD0443,15,Stock Out,2025-05-08
LOG005708,PROD0286,18,Stock Out,2025-04-30
LOG005709,PROD0451,36,Stock Out,2025-02-25
LOG005710,PROD0086,19,Stock In,2025-07-03
LOG005711,PROD0395,8,Stock In,2025-05-27
LOG005712,PROD0179,1,Stock Out,2025-12-10
LOG005713,PROD0256,38,Return,2025-07-23
LOG005714,PROD0400,13,Stock Out,2025-11-15
LOG005715,PROD0350,28,Stock Out,2025-06-25
LOG005716,PROD0028,50,Return,2025-11-17
LOG005717,PROD0220,5,Return,2025-04-24
LOG005718,PROD0165,35,Return,2026-01-25
LOG005719,PROD0215,20,Stock In,2025-07-30
LOG005720,PROD0125,34,Stock In,2025-06-01
LOG005721,PROD0090,12,Return,2025-02-20
LOG005722,PROD0016,2,Stock Out,2025-04-06
LOG005723,PROD0013,8,Stock Out,2025-04-08
LOG005724,PROD0111,35,Return,2025-08-13
LOG005725,PROD0233,24,Stock In,2025-08-05
LOG005726,PROD0151,27,Stock Out,2025-04-14
LOG005727,PROD0458,22,Stock Out,2025-06-27
LOG005728,PROD0455,50,Stock Out,2025-11-23
LOG005729,PROD0182,17,Stock Out,2025-03-07
LOG005730,PROD0074,23,Return,2025-10-21
LOG005731,PROD0400,14,Stock Out,2026-01-17
LOG005732,PROD0032,20,Stock In,2025-04-24
LOG005733,PROD0352,11,Return,2025-07-15
LOG005734,PROD0320,28,Stock Out,2025-06-22
LOG005735,PROD0325,10,Stock In,2025-06-24
LOG005736,PROD0420,42,Stock Out,2025-08-05
LOG005737,PROD0052,24,Stock Out,2025-10-28
LOG005738,PROD0393,32,Stock In,2026-01-07
LOG005739,PROD0143,48,Stock Out,2025-06-27
LOG005740,PROD0252,46,Stock In,2025-09-28
LOG005741,PROD0303,1,Stock In,2025-10-20
LOG005742,PROD0398,48,Stock Out,2025-05-22
LOG005743,PROD0026,13,Return,2025-04-06
LOG005744,PROD0285,48,Stock Out,2025-06-06
LOG005745,PROD0041,41,Stock In,2025-08-06
LOG005746,PROD0177,20,Return,2025-03-17
LOG005747,PROD0261,25,Stock In,2025-01-19
LOG005748,PROD0390,10,Stock In,2025-11-14
LOG005749,PROD0324,42,Stock In,2025-09-12
LOG005750,PROD0309,35,Stock Out,2025-04-28
LOG005751,PROD0396,45,Return,2025-03-07
LOG005752,PROD0111,10,Return,2025-12-15
LOG005753,PROD0411,18,Stock In,2025-09-09
LOG005754,PROD0289,19,Stock Out,2026-02-05
LOG005755,PROD0072,25,Return,2025-06-20
LOG005756,PROD0348,25,Stock Out,2026-01-28
LOG005757,PROD0017,35,Return,2025-09-28
LOG005758,PROD0308,14,Stock Out,2025-03-19
LOG005759,PROD0087,5,Return,2026-02-05
LOG005760,PROD0084,48,Stock In,2025-06-21
LOG005761,PROD0382,9,Stock Out,2025-03-04
LOG005762,PROD0369,41,Return,2025-05-24
LOG005763,PROD0236,7,Stock In,2025-11-19
LOG005764,PROD0042,6,Return,2025-05-01
LOG005765,PROD0226,43,Stock In,2025-05-10
LOG005766,PROD0087,14,Return,2026-02-02
LOG005767,PROD0156,26,Return,2025-12-07
LOG005768,PROD0131,37,Return,2025-02-21
LOG005769,PROD0079,48,Stock Out,2025-07-14
LOG005770,PROD0070,15,Stock In,2025-04-14
LOG005771,PROD0122,8,Stock Out,2025-04-24
LOG005772,PROD0066,18,Return,2025-06-12
LOG005773,PROD0339,44,Return,2025-01-11
LOG005774,PROD0376,10,Stock In,2025-02-11
LOG005775,PROD0125,50,Stock In,2025-10-08
LOG005776,PROD0189,32,Stock In,2025-09-27
LOG005777,PROD0425,31,Stock In,2025-04-10
LOG005778,PROD0425,13,Stock In,2025-08-06
LOG005779,PROD0324,44,Stock In,2025-01-08
LOG005780,PROD0319,19,Return,2026-01-06
LOG005781,PROD0087,38,Return,2025-07-11
LOG005782,PROD0230,7,Return,2025-12-21
LOG005783,PROD0294,1,Stock In,2025-01-30
LOG005784,PROD0034,22,Stock Out,2025-07-11
LOG005785,PROD0465,50,Return,2025-11-30
LOG005786,PROD0198,16,Return,2026-01-23
LOG005787,PROD0019,20,Stock Out,2025-05-01
LOG005788,PROD0027,12,Return,2025-06-20
LOG005789,PROD0177,6,Return,2025-08-23
LOG005790,PROD0466,14,Return,2025-04-28
LOG005791,PROD0109,12,Return,2025-12-24
LOG005792,PROD0098,46,Return,2025-08-07
LOG005793,PROD0030,37,Return,2025-10-17
LOG005794,PROD0380,38,Stock In,2026-01-26
LOG005795,PROD0010,30,Stock In,2025-12-07
LOG005796,PROD0186,9,Stock Out,2025-07-30
LOG005797,PROD0176,28,Stock In,2025-09-15
LOG005798,PROD0426,44,Return,2025-08-15
LOG005799,PROD0337,30,Stock In,2025-12-28
LOG005800,PROD0205,38,Stock Out,2025-03-29
LOG005801,PROD0120,13,Return,2025-09-05
LOG005802,PROD0345,19,Stock Out,2025-06-01
LOG005803,PROD0029,27,Return,2025-08-15
LOG005804,PROD0093,36,Stock Out,2025-06-30
LOG005805,PROD0097,6,Stock Out,2025-10-09
LOG005806,PROD0271,18,Stock In,2025-06-05
LOG005807,PROD0393,44,Return,2025-09-15
LOG005808,PROD0421,22,Stock In,2025-09-13
LOG005809,PROD0461,40,Stock In,2025-12-23
LOG005810,PROD0359,16,Stock Out,2025-08-02
LOG005811,PROD0389,7,Stock In,2025-02-14
LOG005812,PROD0164,3,Stock In,2025-02-07
LOG005813,PROD0338,2,Stock In,2025-03-21
LOG005814,PROD0017,10,Return,2025-11-18
LOG005815,PROD0301,12,Stock In,2025-10-23
LOG005816,PROD0299,40,Stock In,2025-09-02
LOG005817,PROD0069,47,Stock Out,2025-11-14
LOG005818,PROD0447,35,Stock Out,2026-02-01
LOG005819,PROD0296,15,Stock Out,2025-06-01
LOG005820,PROD0433,50,Return,2025-04-17
LOG005821,PROD0003,44,Return,2025-03-29
LOG005822,PROD0037,38,Stock In,2025-07-07
LOG005823,PROD0001,26,Stock In,2025-06-10
LOG005824,PROD0360,2,Stock Out,2025-10-05
LOG005825,PROD0403,26,Stock Out,2025-10-08
LOG005826,PROD0171,22,Return,2025-06-05
LOG005827,PROD0299,48,Stock In,2025-06-09
LOG005828,PROD0462,8,Stock In,2025-01-06
LOG005829,PROD0433,35,Return,2025-06-09
LOG005830,PROD0494,6,Stock Out,2025-11-07
LOG005831,PROD0223,16,Stock In,2025-03-28
LOG005832,PROD0352,15,Stock In,2025-07-23
LOG005833,PROD0337,34,Return,2025-01-30
LOG005834,PROD0391,12,Stock In,2026-01-15
LOG005835,PROD0387,48,Stock In,2026-01-05
LOG005836,PROD0454,47,Return,2025-04-20
LOG005837,PROD0234,12,Stock In,2025-05-30
LOG005838,PROD0275,41,Stock Out,2025-05-20
LOG005839,PROD0287,18,Stock Out,2025-09-22
LOG005840,PROD0026,18,Stock In,2025-04-15
LOG005841,PROD0222,39,Stock Out,2025-09-17
LOG005842,PROD0074,9,Stock In,2025-09-13
LOG005843,PROD0459,46,Return,2025-02-12
LOG005844,PROD0161,18,Stock Out,2025-09-04
LOG005845,PROD0448,20,Return,2025-08-06
LOG005846,PROD0090,48,Stock Out,2025-01-11
LOG005847,PROD0292,12,Stock In,2025-03-17
LOG005848,PROD0046,19,Return,2025-09-07
LOG005849,PROD0260,41,Stock In,2025-11-10
LOG005850,PROD0228,38,Stock In,2025-12-08
LOG005851,PROD0357,6,Return,2025-10-19
LOG005852,PROD0226,37,Return,2025-12-22
LOG005853,PROD0108,34,Stock Out,2025-04-08
LOG005854,PROD0136,17,Stock In,2026-01-08
LOG005855,PROD0082,25,Stock Out,2025-07-04
LOG005856,PROD0421,15,Stock Out,2025-02-23
LOG005857,PROD0073,28,Return,2025-08-06
LOG005858,PROD0411,16,Return,2025-05-19
LOG005859,PROD0026,31,Return,2025-02-16
LOG005860,PROD0111,41,Stock In,2025-04-12
LOG005861,PROD0246,21,Return,2025-02-16
LOG005862,PROD0253,27,Stock Out,2025-08-26
LOG005863,PROD0394,11,Return,2025-12-12
LOG005864,PROD0019,27,Return,2025-02-09
LOG005865,PROD0128,42,Stock Out,2025-02-07
LOG005866,PROD0076,5,Stock In,2025-02-15
LOG005867,PROD0294,12,Return,2025-09-18
LOG005868,PROD0184,8,Stock Out,2025-06-19
LOG005869,PROD0046,16,Stock In,2025-12-28
LOG005870,PROD0244,27,Stock Out,2025-12-09
LOG005871,PROD0439,10,Stock In,2025-12-25
LOG005872,PROD0006,41,Return,2025-06-13
LOG005873,PROD0366,5,Return,2025-12-21
LOG005874,PROD0243,6,Return,2025-02-26
LOG005875,PROD0342,32,Stock In,2025-05-31
LOG005876,PROD0211,35,Stock Out,2025-12-04
LOG005877,PROD0227,27,Return,2025-07-23
LOG005878,PROD0476,19,Stock In,2025-04-29
LOG005879,PROD0498,41,Return,2025-03-22
LOG005880,PROD0364,14,Stock In,2025-10-27
LOG005881,PROD0487,20,Stock In,2025-02-20
LOG005882,PROD0236,18,Stock Out,2025-05-23
LOG005883,PROD0180,31,Stock In,2025-07-15
LOG005884,PROD0294,48,Stock Out,2025-04-20
LOG005885,PROD0189,30,Stock In,2025-11-28
LOG005886,PROD0256,10,Stock In,2025-07-27
LOG005887,PROD0238,36,Return,2025-03-12
LOG005888,PROD0001,41,Stock In,2025-02-17
LOG005889,PROD0160,30,Return,2025-05-03
LOG005890,PROD0270,44,Stock Out,2025-01-06
LOG005891,PROD0342,46,Stock In,2025-06-25
LOG005892,PROD0124,37,Stock Out,2025-07-05
LOG005893,PROD0465,45,Stock Out,2026-01-15
LOG005894,PROD0087,21,Stock Out,2025-12-04
LOG005895,PROD0049,41,Return,2025-09-04
LOG005896,PROD0187,10,Stock Out,2025-09-18
LOG005897,PROD0324,46,Stock In,2025-04-01
LOG005898,PROD0218,10,Stock Out,2025-07-27
LOG005899,PROD0098,36,Return,2025-04-05
LOG005900,PROD0072,30,Stock In,2025-10-16
LOG005901,PROD0464,15,Stock In,2025-09-06
LOG005902,PROD0366,25,Return,2025-06-13
LOG005903,PROD0128,13,Stock In,2025-11-07
LOG005904,PROD0228,46,Return,2025-10-02
LOG005905,PROD0125,29,Stock In,2025-08-24
LOG005906,PROD0344,38,Return,2025-10-18
LOG005907,PROD0315,9,Stock In,2025-08-04
LOG005908,PROD0034,44,Return,2025-02-14
LOG005909,PROD0090,15,Stock In,2025-11-12
LOG005910,PROD0372,1,Return,2025-04-28
LOG005911,PROD0441,48,Stock In,2025-02-18
LOG005912,PROD0208,8,Return,2025-06-19
LOG005913,PROD0459,14,Stock Out,2025-07-29
LOG005914,PROD0224,29,Return,2025-04-04
LOG005915,PROD0077,28,Return,2025-02-19
LOG005916,PROD0199,35,Stock Out,2025-05-15
LOG005917,PROD0326,35,Stock In,2025-10-28
LOG005918,PROD0432,24,Return,2025-09-04
LOG005919,PROD0305,36,Stock In,2025-06-21
LOG005920,PROD0021,9,Stock In,2025-09-10
LOG005921,PROD0248,10,Stock Out,2025-05-31
LOG005922,PROD0454,11,Stock In,2025-10-25
LOG005923,PROD0087,23,Return,2025-11-11
LOG005924,PROD0193,15,Stock Out,2025-03-06
LOG005925,PROD0399,19,Return,2025-07-01
LOG005926,PROD0098,10,Return,2025-07-17
LOG005927,PROD0437,13,Stock Out,2025-01-20
LOG005928,PROD0480,26,Return,2025-11-19
LOG005929,PROD0060,20,Return,2025-05-08
LOG005930,PROD0496,19,Stock Out,2025-09-09
LOG005931,PROD0031,27,Return,2025-06-15
LOG005932,PROD0327,50,Stock Out,2025-03-03
LOG005933,PROD0217,2,Stock Out,2025-05-22
LOG005934,PROD0257,42,Return,2026-01-19
LOG005935,PROD0064,44,Stock Out,2025-03-25
LOG005936,PROD0337,47,Stock Out,2025-01-30
LOG005937,PROD0166,43,Stock In,2025-09-30
LOG005938,PROD0382,5,Return,2025-12-11
LOG005939,PROD0160,6,Stock Out,2025-07-08
LOG005940,PROD0426,16,Return,2025-11-20
LOG005941,PROD0129,41,Stock In,2025-10-17
LOG005942,PROD0342,9,Stock Out,2025-08-07
LOG005943,PROD0147,16,Return,2025-09-10
LOG005944,PROD0337,21,Stock In,2025-04-21
LOG005945,PROD0397,2,Return,2025-11-14
LOG005946,PROD0144,12,Stock In,2025-10-13
LOG005947,PROD0377,6,Stock In,2025-07-10
LOG005948,PROD0493,14,Stock In,2025-04-05
LOG005949,PROD0137,23,Return,2025-07-19
LOG005950,PROD0340,7,Return,2025-08-01
LOG005951,PROD0180,9,Stock Out,2025-05-28
LOG005952,PROD0338,20,Return,2025-04-16
LOG005953,PROD0074,34,Stock In,2025-02-15
LOG005954,PROD0468,43,Stock Out,2026-01-06
LOG005955,PROD0335,23,Stock In,2025-05-13
LOG005956,PROD0321,40,Stock Out,2025-08-12
LOG005957,PROD0397,50,Return,2025-10-26
LOG005958,PROD0381,39,Stock Out,2025-09-29
LOG005959,PROD0431,47,Return,2026-01-20
LOG005960,PROD0335,4,Return,2025-01-23
LOG005961,PROD0382,12,Stock In,2025-04-29
LOG005962,PROD0099,30,Stock Out,2025-08-06
LOG005963,PROD0226,41,Stock In,2025-07-10
LOG005964,PROD0422,15,Stock Out,2025-10-13
LOG005965,PROD0322,43,Stock In,2025-05-11
LOG005966,PROD0220,27,Return,2025-05-27
LOG005967,PROD0457,29,Return,2025-09-23
LOG005968,PROD0157,27,Stock Out,2025-05-10
LOG005969,PROD0469,32,Stock In,2025-12-25
LOG005970,PROD0201,2,Return,2025-05-06
LOG005971,PROD0285,35,Return,2025-06-30
LOG005972,PROD0117,41,Stock Out,2025-10-15
LOG005973,PROD0055,27,Return,2025-10-06
LOG005974,PROD0287,37,Return,2025-06-23
LOG005975,PROD0303,42,Return,2025-10-25
LOG005976,PROD0254,20,Stock Out,2025-09-21
LOG005977,PROD0061,12,Stock Out,2025-02-01
LOG005978,PROD0073,3,Stock In,2025-11-25
LOG005979,PROD0179,25,Return,2025-08-30
LOG005980,PROD0412,35,Return,2025-03-03
LOG005981,PROD0056,48,Stock Out,2025-03-08
LOG005982,PROD0202,4,Return,2025-04-22
LOG005983,PROD0424,9,Return,2025-08-01
LOG005984,PROD0451,42,Stock In,2025-01-15
LOG005985,PROD0192,33,Stock Out,2025-10-22
