shipment_id,order_id,tracking_number,carrier,shipment_date
SHP005965,ORD005965,TRK504386635,FedEx,2025-01-30
SHP005966,ORD005966,,,
SHP005967,ORD005967,TRK342423016,BlueDart,2025-08-15
SHP005968,ORD005968,TRK660174379,BlueDart,2025-03-09
SHP005969,ORD005969,TRK805878645,ExpressBees,2025-07-22
SHP005970,ORD005970,TRK424863134,FedEx,2025-05-27
SHP005971,ORD005971,TRK445984965,Delhivery,2025-04-24
SHP005972,ORD005972,,,
SHP005973,ORD005973,TRK368291306,Delhivery,2025-09-29
SHP005974,ORD005974,,,
SHP005975,ORD005975,TRK449746088,Delhivery,2025-07-02
SHP005976,ORD005976,TRK879286882,BlueDart,2025-01-07
SHP005977,ORD005977,TRK395924034,FedEx,2025-01-11
SHP005978,ORD005978,,,
SHP005979,ORD005979,,,
SHP005980,ORD005980,TRK519786068,Delhivery,2025-04-29
SHP005981,ORD005981,TRK687163689,BlueDart,2025-08-29
SHP005982,ORD005982,TRK221861602,Delhivery,2025-04-02
SHP005983,ORD005983,,,
SHP005984,ORD005984,,,
SHP005985,ORD005985,,,
SHP005986,ORD005986,TRK765591109,Delhivery,2025-02-19
SHP005987,ORD005987,TRK548122094,ExpressBees,2025-08-17
SHP005988,ORD005988,TRK512600550,FedEx,2025-08-07
SHP005989,ORD005989,TRK285752107,ExpressBees,2025-12-07
SHP005990,ORD005990,TRK988140365,BlueDart,2025-03-20
SHP005991,ORD005991,TRK306349173,Delhivery,2025-04-26
SHP005992,ORD005992,,,
SHP005993,ORD005993,,,
SHP005994,ORD005994,TRK975900567,FedEx,2025-04-17
SHP005995,ORD005995,,,
SHP005996,ORD005996,TRK875762292,BlueDart,2025-08-02
SHP005997,ORD005997,TRK829292046,ExpressBees,2025-03-01
SHP005998,ORD005998,TRK150754478,BlueDart,2025-01-09
SHP005999,ORD005999,,,
SHP006000,ORD006000,,,
SHP006001,ORD006001,TRK109718726,BlueDart,2025-05-15
SHP006002,ORD006002,TRK304524360,FedEx,2025-05-28
SHP006003,ORD006003,TRK576421255,FedEx,2026-01-01
SHP006004,ORD006004,TRK350262541,FedEx,2025-02-19
SHP006005,ORD006005,TRK519781059,Delhivery,2025-08-14
SHP006006,ORD006006,TRK311149389,ExpressBees,2025-06-06
SHP006007,ORD006007,TRK599882400,Delhivery,2025-03-14
SHP006008,ORD006008,,,
SHP006009,ORD006009,TRK937324790,ExpressBees,2026-01-04
SHP006010,ORD006010,TRK832316478,FedEx,2025-02-23
SHP006011,ORD006011,TRK469435542,BlueDart,2025-07-22
SHP006012,ORD006012,TRK613679548,ExpressBees,2025-07-01
SHP006013,ORD006013,TRK908266180,Delhivery,2025-05-25
SHP006014,ORD006014,TRK973726249,BlueDart,2025-05-31
SHP006015,ORD006015,TRK138459096,ExpressBees,2025-03-03
SHP006016,ORD006016,TRK656338877,FedEx,2026-01-20
SHP006017,ORD006017,TRK174906551,Delhivery,2025-04-13
SHP006018,ORD006018,TRK455646571,ExpressBees,2025-08-25
SHP006019,ORD006019,TRK168440829,ExpressBees,2025-04-04
SHP006020,ORD006020,TRK846070963,FedEx,2025-08-27
SHP006021,ORD006021,TRK677787185,Delhivery,2025-09-01
SHP006022,ORD006022,,,
SHP006023,ORD006023,TRK989957680,FedEx,2025-07-20
SHP006024,ORD006024,TRK862202905,ExpressBees,2025-09-27
SHP006025,ORD006025,TRK113191927,FedEx,2025-07-07
SHP006026,ORD006026,TRK884614648,BlueDart,2025-09-05
SHP006027,ORD006027,TRK946964042,Delhivery,2025-08-07
SHP006028,ORD006028,TRK588974577,ExpressBees,2026-01-23
SHP006029,ORD006029,,,
SHP006030,ORD006030,TRK631526585,BlueDart,2025-08-07
SHP006031,ORD006031,,,
SHP006032,ORD006032,,,
SHP006033,ORD006033,,,
SHP006034,ORD006034,TRK680728486,ExpressBees,2025-11-09
SHP006035,ORD006035,TRK343038387,FedEx,2025-05-31
SHP006036,ORD006036,TRK330022328,ExpressBees,2025-04-04
SHP006037,ORD006037,,,
SHP006038,ORD006038,,,
SHP006039,ORD006039,TRK927765903,Delhivery,2025-05-25
SHP006040,ORD006040,,,
SHP006041,ORD006041,TRK558243531,ExpressBees,2025-02-07
SHP006042,ORD006042,TRK665251937,FedEx,2025-09-03
SHP006043,ORD006043,TRK298723533,Delhivery,2025-06-19
SHP006044,ORD006044,TRK540742750,BlueDart,2025-06-26
SHP006045,ORD006045,TRK168509433,BlueDart,2025-02-22
SHP006046,ORD006046,TRK412096932,Delhivery,2025-09-21
SHP006047,ORD006047,TRK843826162,BlueDart,2025-10-10
SHP006048,ORD006048,,,
SHP006049,ORD006049,,,
SHP006050,ORD006050,TRK999599292,ExpressBees,2025-02-15
SHP006051,ORD006051,TRK866961529,BlueDart,2025-09-14
SHP006052,ORD006052,TRK425188351,BlueDart,2025-11-17
SHP006053,ORD006053,,,
SHP006054,ORD006054,TRK525765155,Delhivery,2025-10-19
SHP006055,ORD006055,TRK383756432,BlueDart,2025-04-08
SHP006056,ORD006056,,,
SHP006057,ORD006057,,,
SHP006058,ORD006058,TRK932217588,BlueDart,2025-12-26
SHP006059,ORD006059,TRK996304892,BlueDart,2025-04-05
SHP006060,ORD006060,TRK481574951,BlueDart,2025-01-23
SHP006061,ORD006061,,,
SHP006062,ORD006062,,,
SHP006063,ORD006063,TRK491265590,ExpressBees,2025-10-17
SHP006064,ORD006064,,,
SHP006065,ORD006065,,,
SHP006066,ORD006066,TRK581272788,BlueDart,2025-06-08
SHP006067,ORD006067,TRK476388106,FedEx,2025-05-19
SHP006068,ORD006068,TRK338540032,BlueDart,2026-02-02
SHP006069,ORD006069,TRK171452865,FedEx,2025-05-18
SHP006070,ORD006070,TRK166149300,ExpressBees,2025-02-10
SHP006071,ORD006071,TRK147153589,ExpressBees,2026-01-30
SHP006072,ORD006072,TRK245945107,Delhivery,2025-09-14
SHP006073,ORD006073,TRK540461851,ExpressBees,2025-03-31
SHP006074,ORD006074,,,
SHP006075,ORD006075,TRK559459351,FedEx,2025-05-20
SHP006076,ORD006076,,,
SHP006077,ORD006077,TRK699896829,BlueDart,2025-08-09
SHP006078,ORD006078,TRK753996446,FedEx,2026-02-07
SHP006079,ORD006079,TRK856788527,Delhivery,2025-06-23
SHP006080,ORD006080,TRK576138633,BlueDart,2025-04-14
SHP006081,ORD006081,TRK432663418,ExpressBees,2025-09-16
SHP006082,ORD006082,TRK296138761,BlueDart,2025-07-22
SHP006083,ORD006083,TRK609380860,Delhivery,2025-10-24
SHP006084,ORD006084,TRK442631943,BlueDart,2025-05-14
SHP006085,ORD006085,,,
SHP006086,ORD006086,,,
SHP006087,ORD006087,TRK577253110,ExpressBees,2026-01-26
SHP006088,ORD006088,TRK176024729,Delhivery,2025-01-08
SHP006089,ORD006089,,,
SHP006090,ORD006090,,,
SHP006091,ORD006091,TRK393581549,ExpressBees,2025-06-01
SHP006092,ORD006092,TRK661979787,BlueDart,2026-02-02
SHP006093,ORD006093,,,
SHP006094,ORD006094,TRK739258846,BlueDart,2025-07-10
SHP006095,ORD006095,TRK167395705,ExpressBees,2026-01-20
SHP006096,ORD006096,TRK288900764,Delhivery,2025-04-29
SHP006097,ORD006097,TRK500404867,BlueDart,2025-07-14
SHP006098,ORD006098,TRK475487269,ExpressBees,2026-01-28
SHP006099,ORD006099,TRK241120083,Delhivery,2025-03-14
SHP006100,ORD006100,TRK765475757,FedEx,2025-08-04
SHP006101,ORD006101,TRK204910931,BlueDart,2025-10-16
SHP006102,ORD006102,TRK829391438,BlueDart,2025-10-21
SHP006103,ORD006103,TRK535344033,ExpressBees,2025-01-24
SHP006104,ORD006104,TRK470544613,ExpressBees,2025-05-27
SHP006105,ORD006105,TRK317693974,BlueDart,2025-12-22
SHP006106,ORD006106,,,
SHP006107,ORD006107,TRK939464806,ExpressBees,2025-04-01
SHP006108,ORD006108,,,
SHP006109,ORD006109,TRK753887315,ExpressBees,2025-09-24
SHP006110,ORD006110,TRK979760584,ExpressBees,2025-08-13
SHP006111,ORD006111,,,
SHP006112,ORD006112,TRK632130636,ExpressBees,2025-12-29
SHP006113,ORD006113,,,
SHP006114,ORD006114,,,
SHP006115,ORD006115,TRK709339298,FedEx,2025-12-04
SHP006116,ORD006116,TRK368583978,BlueDart,2025-01-10
SHP006117,ORD006117,TRK395915684,ExpressBees,2025-01-05
SHP006118,ORD006118,,,
SHP006119,ORD006119,TRK584760115,ExpressBees,2025-06-26
SHP006120,ORD006120,,,
SHP006121,ORD006121,,,
SHP006122,ORD006122,TRK370051722,BlueDart,2025-06-25
SHP006123,ORD006123,TRK110440045,ExpressBees,2025-11-19
SHP006124,ORD006124,TRK170555227,FedEx,2025-06-13
SHP006125,ORD006125,TRK816088658,FedEx,2025-09-07
SHP006126,ORD006126,TRK873709521,FedEx,2026-01-18
SHP006127,ORD006127,TRK458368679,FedEx,2025-05-20
SHP006128,ORD006128,TRK691971748,FedEx,2025-04-03
SHP006129,ORD006129,TRK794310566,Delhivery,2025-02-19
SHP006130,ORD006130,,,
SHP006131,ORD006131,,,
SHP006132,ORD006132,,,
SHP006133,ORD006133,TRK543290244,FedEx,2025-05-04
SHP006134,ORD006134,TRK979332254,FedEx,2025-06-15
SHP006135,ORD006135,,,
SHP006136,ORD006136,,,
SHP006137,ORD006137,TRK547834126,BlueDart,2025-11-06
SHP006138,ORD006138,,,
SHP006139,ORD006139,TRK665163203,FedEx,2025-01-18
SHP006140,ORD006140,TRK403383756,ExpressBees,2025-10-28
SHP006141,ORD006141,,,
SHP006142,ORD006142,,,
SHP006143,ORD006143,,,
SHP006144,ORD006144,TRK720238073,FedEx,2025-10-02
SHP006145,ORD006145,TRK976456331,FedEx,2025-02-12
SHP006146,ORD006146,,,
SHP006147,ORD006147,TRK284393036,Delhivery,2025-12-14
SHP006148,ORD006148,TRK577403610,ExpressBees,2025-08-08
SHP006149,ORD006149,,,
SHP006150,ORD006150,,,
SHP006151,ORD006151,,,
SHP006152,ORD006152,TRK961367928,FedEx,2025-11-29
SHP006153,ORD006153,TRK271487471,FedEx,2025-11-25
SHP006154,ORD006154,TRK487296444,BlueDart,2025-07-31
SHP006155,ORD006155,TRK375006933,Delhivery,2026-01-15
SHP006156,ORD006156,TRK455377278,ExpressBees,2025-02-20
SHP006157,ORD006157,TRK934113070,FedEx,2025-06-01
SHP006158,ORD006158,TRK281700493,Delhivery,2025-04-25
SHP006159,ORD006159,TRK668808703,ExpressBees,2025-08-24
SHP006160,ORD006160,TRK303249429,ExpressBees,2025-09-19
SHP006161,ORD006161,TRK972282064,ExpressBees,2025-09-27
SHP006162,ORD006162,TRK877216767,ExpressBees,2025-05-16
SHP006163,ORD006163,,,
SHP006164,ORD006164,TRK974291935,Delhivery,2025-04-21
SHP006165,ORD006165,TRK259982699,BlueDart,2025-08-26
SHP006166,ORD006166,,,
SHP006167,ORD006167,,,
SHP006168,ORD006168,TRK394615539,FedEx,2026-01-11
SHP006169,ORD006169,TRK131361984,FedEx,2025-07-14
SHP006170,ORD006170,TRK973189640,Delhivery,2025-02-14
SHP006171,ORD006171,TRK248464704,FedEx,2025-10-07
SHP006172,ORD006172,TRK302210045,FedEx,2026-01-23
SHP006173,ORD006173,,,
SHP006174,ORD006174,,,
SHP006175,ORD006175,TRK134736651,BlueDart,2025-07-02
SHP006176,ORD006176,TRK659901251,ExpressBees,2025-08-02
SHP006177,ORD006177,TRK888783165,Delhivery,2025-05-14
SHP006178,ORD006178,,,
SHP006179,ORD006179,TRK726790697,Delhivery,2025-08-30
SHP006180,ORD006180,TRK874185963,BlueDart,2025-03-11
SHP006181,ORD006181,,,
SHP006182,ORD006182,,,
SHP006183,ORD006183,TRK178388334,BlueDart,2026-01-23
SHP006184,ORD006184,TRK246413946,Delhivery,2025-05-02
SHP006185,ORD006185,TRK274050062,ExpressBees,2025-07-27
SHP006186,ORD006186,TRK900689340,BlueDart,2025-10-13
SHP006187,ORD006187,TRK723323014,ExpressBees,2026-02-08
SHP006188,ORD006188,,,
SHP006189,ORD006189,TRK402880190,FedEx,2025-07-11
SHP006190,ORD006190,TRK308909962,BlueDart,2025-12-06
SHP006191,ORD006191,TRK760649684,ExpressBees,2025-06-03
SHP006192,ORD006192,,,
SHP006193,ORD006193,,,
SHP006194,ORD006194,TRK572462427,Delhivery,2025-09-25
SHP006195,ORD006195,TRK212936586,FedEx,2025-07-11
SHP006196,ORD006196,TRK902102470,FedEx,2025-09-23
SHP006197,ORD006197,TRK436038849,FedEx,2026-01-20
SHP006198,ORD006198,TRK138908949,ExpressBees,2025-11-11
SHP006199,ORD006199,TRK214950010,ExpressBees,2025-10-23
SHP006200,ORD006200,,,
SHP006201,ORD006201,,,
SHP006202,ORD006202,TRK151248100,ExpressBees,2025-03-21
SHP006203,ORD006203,,,
SHP006204,ORD006204,TRK259497677,BlueDart,2025-09-04
SHP006205,ORD006205,TRK821371332,BlueDart,2025-12-25
SHP006206,ORD006206,TRK365045625,FedEx,2025-03-29
SHP006207,ORD006207,TRK713733413,FedEx,2025-10-24
SHP006208,ORD006208,TRK420491247,ExpressBees,2025-02-28
SHP006209,ORD006209,TRK224707250,Delhivery,2025-01-07
SHP006210,ORD006210,TRK431358920,ExpressBees,2026-02-03
SHP006211,ORD006211,TRK811796515,Delhivery,2025-09-23
SHP006212,ORD006212,TRK240047382,FedEx,2025-06-08
SHP006213,ORD006213,TRK822385030,Delhivery,2025-06-22
SHP006214,ORD006214,TRK841285070,FedEx,2025-01-23
SHP006215,ORD006215,TRK732828890,Delhivery,2025-12-27
SHP006216,ORD006216,TRK160243200,Delhivery,2025-08-22
SHP006217,ORD006217,TRK166277366,FedEx,2025-12-01
SHP006218,ORD006218,TRK710392240,Delhivery,2025-10-17
SHP006219,ORD006219,,,
SHP006220,ORD006220,TRK424964039,ExpressBees,2025-01-13
SHP006221,ORD006221,,,
SHP006222,ORD006222,TRK143452810,BlueDart,2025-05-02
SHP006223,ORD006223,TRK230515458,BlueDart,2025-07-07
SHP006224,ORD006224,TRK574425618,FedEx,2025-07-31
SHP006225,ORD006225,,,
SHP006226,ORD006226,TRK987817981,Delhivery,2025-08-11
SHP006227,ORD006227,TRK618455327,FedEx,2025-01-19
SHP006228,ORD006228,TRK986594215,BlueDart,2025-06-24
SHP006229,ORD006229,TRK880719683,Delhivery,2025-01-22
SHP006230,ORD006230,TRK379412136,ExpressBees,2025-04-29
SHP006231,ORD006231,TRK769878790,Delhivery,2025-12-29
SHP006232,ORD006232,TRK780787381,ExpressBees,2025-05-09
SHP006233,ORD006233,,,
SHP006234,ORD006234,,,
SHP006235,ORD006235,,,
SHP006236,ORD006236,,,
SHP006237,ORD006237,,,
SHP006238,ORD006238,TRK204797951,Delhivery,2025-05-09
SHP006239,ORD006239,TRK709131143,FedEx,2025-04-22
SHP006240,ORD006240,,,
SHP006241,ORD006241,TRK287831908,ExpressBees,2025-07-23
SHP006242,ORD006242,TRK646964890,BlueDart,2025-09-08
SHP006243,ORD006243,,,
SHP006244,ORD006244,TRK317565578,Delhivery,2025-08-17
SHP006245,ORD006245,,,
SHP006246,ORD006246,TRK250846931,BlueDart,2025-04-21
SHP006247,ORD006247,TRK417551331,BlueDart,2025-01-14
SHP006248,ORD006248,,,
SHP006249,ORD006249,,,
SHP006250,ORD006250,TRK708012778,FedEx,2025-12-28
SHP006251,ORD006251,TRK497384473,BlueDart,2025-03-04
SHP006252,ORD006252,TRK978528091,FedEx,2025-10-09
SHP006253,ORD006253,,,
SHP006254,ORD006254,TRK204012364,ExpressBees,2025-04-07
SHP006255,ORD006255,TRK220064052,FedEx,2026-01-15
SHP006256,ORD006256,TRK106538862,Delhivery,2025-04-07
SHP006257,ORD006257,TRK734122944,ExpressBees,2025-08-07
SHP006258,ORD006258,TRK868513333,BlueDart,2025-07-31
SHP006259,ORD006259,TRK558198858,FedEx,2025-09-04
SHP006260,ORD006260,TRK851779445,FedEx,2025-10-24
SHP006261,ORD006261,TRK999577619,ExpressBees,2025-11-26
SHP006262,ORD006262,TRK863190014,BlueDart,2025-05-27
SHP006263,ORD006263,TRK584731816,Delhivery,2026-02-05
SHP006264,ORD006264,TRK133121598,BlueDart,2025-02-14
SHP006265,ORD006265,TRK833351299,ExpressBees,2025-11-12
SHP006266,ORD006266,TRK962010295,Delhivery,2025-01-11
SHP006267,ORD006267,,,
SHP006268,ORD006268,,,
SHP006269,ORD006269,,,
SHP006270,ORD006270,TRK290188925,ExpressBees,2025-09-19
SHP006271,ORD006271,TRK417948026,FedEx,2025-11-30
SHP006272,ORD006272,TRK768843284,ExpressBees,2025-09-18
SHP006273,ORD006273,TRK168622553,Delhivery,2025-08-10
SHP006274,ORD006274,TRK178668500,Delhivery,2025-06-20
SHP006275,ORD006275,TRK908264997,Delhivery,2025-04-24
SHP006276,ORD006276,,,
SHP006277,ORD006277,TRK544614927,BlueDart,2026-01-26
SHP006278,ORD006278,TRK720356489,BlueDart,2025-06-19
SHP006279,ORD006279,TRK753934107,ExpressBees,2025-12-16
SHP006280,ORD006280,,,
SHP006281,ORD006281,,,
SHP006282,ORD006282,TRK339725104,BlueDart,2025-07-21
SHP006283,ORD006283,,,
SHP006284,ORD006284,TRK953281339,BlueDart,2026-01-22
SHP006285,ORD006285,TRK420540405,Delhivery,2025-04-18
SHP006286,ORD006286,TRK874708515,ExpressBees,2025-10-22
SHP006287,ORD006287,TRK590956334,FedEx,2025-08-02
SHP006288,ORD006288,TRK791045709,Delhivery,2025-04-17
SHP006289,ORD006289,TRK698393850,ExpressBees,2025-06-08
SHP006290,ORD006290,TRK924056704,FedEx,2025-12-17
SHP006291,ORD006291,TRK586406926,BlueDart,2025-03-30
SHP006292,ORD006292,TRK597437508,Delhivery,2025-12-25
SHP006293,ORD006293,TRK544759752,Delhivery,2025-09-22
SHP006294,ORD006294,TRK253583173,Delhivery,2025-12-24
SHP006295,ORD006295,TRK752891926,FedEx,2025-11-16
SHP006296,ORD006296,TRK606909868,Delhivery,2025-09-17
SHP006297,ORD006297,TRK393074835,Delhivery,2026-01-26
SHP006298,ORD006298,TRK900819106,FedEx,2025-09-07
SHP006299,ORD006299,TRK517971940,FedEx,2025-07-26
SHP006300,ORD006300,,,
SHP006301,ORD006301,TRK573461864,FedEx,2026-01-16
SHP006302,ORD006302,TRK751543327,ExpressBees,2025-06-12
SHP006303,ORD006303,,,
SHP006304,ORD006304,TRK324384473,Delhivery,2025-06-18
SHP006305,ORD006305,,,
SHP006306,ORD006306,TRK102122326,Delhivery,2025-12-12
SHP006307,ORD006307,,,
SHP006308,ORD006308,,,
SHP006309,ORD006309,,,
SHP006310,ORD006310,,,
SHP006311,ORD006311,,,
SHP006312,ORD006312,TRK846144484,FedEx,2025-03-05
SHP006313,ORD006313,,,
SHP006314,ORD006314,TRK595862834,ExpressBees,2025-08-23
SHP006315,ORD006315,,,
SHP006316,ORD006316,TRK257732693,BlueDart,2025-05-16
SHP006317,ORD006317,TRK226621003,ExpressBees,2025-12-01
SHP006318,ORD006318,TRK922431530,FedEx,2025-10-17
SHP006319,ORD006319,,,
SHP006320,ORD006320,TRK889142202,BlueDart,2026-01-30
SHP006321,ORD006321,TRK621454554,ExpressBees,2025-12-27
SHP006322,ORD006322,TRK695482111,BlueDart,2026-01-29
SHP006323,ORD006323,TRK288548934,FedEx,2025-02-12
SHP006324,ORD006324,TRK178695968,FedEx,2025-10-08
SHP006325,ORD006325,TRK795721102,FedEx,2025-07-28
SHP006326,ORD006326,TRK729131549,ExpressBees,2025-12-18
SHP006327,ORD006327,TRK852415421,BlueDart,2026-01-09
SHP006328,ORD006328,TRK829676242,Delhivery,2025-08-17
SHP006329,ORD006329,TRK246366669,ExpressBees,2025-01-18
SHP006330,ORD006330,TRK619433972,BlueDart,2025-07-29
SHP006331,ORD006331,TRK748225422,FedEx,2025-07-22
SHP006332,ORD006332,,,
SHP006333,ORD006333,TRK943420010,ExpressBees,2025-04-08
SHP006334,ORD006334,TRK129994148,FedEx,2025-02-04
SHP006335,ORD006335,,,
SHP006336,ORD006336,TRK866794163,BlueDart,2025-02-06
SHP006337,ORD006337,,,
SHP006338,ORD006338,TRK962986198,BlueDart,2026-01-27
SHP006339,ORD006339,TRK159658959,FedEx,2025-03-26
SHP006340,ORD006340,TRK534195646,Delhivery,2025-10-25
SHP006341,ORD006341,TRK895296416,FedEx,2025-12-14
SHP006342,ORD006342,,,
SHP006343,ORD006343,TRK650806057,Delhivery,2025-09-03
SHP006344,ORD006344,TRK798519712,FedEx,2025-04-12
SHP006345,ORD006345,TRK371590949,FedEx,2025-10-27
SHP006346,ORD006346,TRK522539191,ExpressBees,2025-10-26
SHP006347,ORD006347,TRK412016577,FedEx,2025-04-03
SHP006348,ORD006348,,,
SHP006349,ORD006349,,,
SHP006350,ORD006350,TRK290806301,Delhivery,2025-11-13
SHP006351,ORD006351,TRK672258223,Delhivery,2025-02-13
SHP006352,ORD006352,TRK636437561,Delhivery,2025-12-12
SHP006353,ORD006353,TRK366278854,FedEx,2025-10-21
SHP006354,ORD006354,,,
SHP006355,ORD006355,TRK423240395,ExpressBees,2025-03-25
SHP006356,ORD006356,TRK492721422,BlueDart,2025-09-11
SHP006357,ORD006357,TRK810133962,ExpressBees,2025-03-04
SHP006358,ORD006358,TRK574620542,ExpressBees,2025-10-18
SHP006359,ORD006359,TRK515578136,FedEx,2025-03-23
SHP006360,ORD006360,TRK304841055,Delhivery,2025-08-05
SHP006361,ORD006361,TRK825757581,FedEx,2025-12-29
SHP006362,ORD006362,TRK492216893,FedEx,2025-06-16
SHP006363,ORD006363,TRK650745265,BlueDart,2026-02-01
SHP006364,ORD006364,,,
SHP006365,ORD006365,TRK883124077,FedEx,2026-02-03
SHP006366,ORD006366,TRK592833249,ExpressBees,2025-05-03
SHP006367,ORD006367,TRK307110998,ExpressBees,2025-08-28
SHP006368,ORD006368,TRK204297531,Delhivery,2025-02-17
SHP006369,ORD006369,TRK193725116,ExpressBees,2025-08-24
SHP006370,ORD006370,TRK191724937,ExpressBees,2026-01-14
SHP006371,ORD006371,,,
SHP006372,ORD006372,,,
SHP006373,ORD006373,,,
SHP006374,ORD006374,TRK330950483,Delhivery,2025-06-09
SHP006375,ORD006375,,,
SHP006376,ORD006376,,,
SHP006377,ORD006377,,,
SHP006378,ORD006378,TRK492781928,BlueDart,2025-07-29
SHP006379,ORD006379,,,
SHP006380,ORD006380,TRK409593208,Delhivery,2025-06-02
SHP006381,ORD006381,TRK882051387,ExpressBees,2025-03-25
SHP006382,ORD006382,TRK757195286,ExpressBees,2025-01-18
SHP006383,ORD006383,TRK293641372,BlueDart,2025-04-18
SHP006384,ORD006384,,,
SHP006385,ORD006385,TRK436623328,FedEx,2025-12-25
SHP006386,ORD006386,TRK703061591,BlueDart,2025-10-31
SHP006387,ORD006387,,,
SHP006388,ORD006388,TRK510840969,BlueDart,2025-12-19
SHP006389,ORD006389,TRK604428049,FedEx,2025-12-08
SHP006390,ORD006390,,,
SHP006391,ORD006391,TRK394323225,ExpressBees,2025-02-15
SHP006392,ORD006392,TRK443299038,FedEx,2025-12-15
SHP006393,ORD006393,TRK537837283,BlueDart,2026-02-01
SHP006394,ORD006394,TRK951844434,ExpressBees,2025-05-05
SHP006395,ORD006395,TRK412261645,BlueDart,2025-06-18
SHP006396,ORD006396,TRK435324224,ExpressBees,2025-06-07
SHP006397,ORD006397,,,
SHP006398,ORD006398,,,
SHP006399,ORD006399,,,
SHP006400,ORD006400,,,
SHP006401,ORD006401,TRK340938035,Delhivery,2025-01-13
SHP006402,ORD006402,TRK228713477,ExpressBees,2025-03-02
SHP006403,ORD006403,,,
SHP006404,ORD006404,TRK320661417,BlueDart,2025-07-05
SHP006405,ORD006405,TRK276079703,FedEx,2026-02-02
SHP006406,ORD006406,TRK675982999,ExpressBees,2025-10-19
SHP006407,ORD006407,,,
SHP006408,ORD006408,TRK218581838,FedEx,2025-08-06
SHP006409,ORD006409,,,
SHP006410,ORD006410,TRK900519034,Delhivery,2025-01-15
SHP006411,ORD006411,,,
SHP006412,ORD006412,,,
SHP006413,ORD006413,TRK501083162,FedEx,2025-04-03
SHP006414,ORD006414,,,
SHP006415,ORD006415,TRK514685984,FedEx,2025-11-13
SHP006416,ORD006416,TRK183502328,Delhivery,2025-06-25
SHP006417,ORD006417,TRK317881771,BlueDart,2025-10-05
SHP006418,ORD006418,TRK550910864,ExpressBees,2025-08-16
SHP006419,ORD006419,TRK636951702,FedEx,2025-04-09
SHP006420,ORD006420,,,
SHP006421,ORD006421,TRK299335170,Delhivery,2025-07-10
SHP006422,ORD006422,TRK335459837,BlueDart,2025-05-14
SHP006423,ORD006423,,,
SHP006424,ORD006424,TRK352940157,BlueDart,2025-10-01
SHP006425,ORD006425,TRK810282226,BlueDart,2025-03-28
SHP006426,ORD006426,,,
SHP006427,ORD006427,TRK878319075,BlueDart,2025-05-01
SHP006428,ORD006428,,,
SHP006429,ORD006429,,,
SHP006430,ORD006430,TRK255994504,Delhivery,2026-01-19
SHP006431,ORD006431,TRK768631044,FedEx,2026-02-03
SHP006432,ORD006432,,,
SHP006433,ORD006433,,,
SHP006434,ORD006434,TRK863065992,FedEx,2025-05-09
SHP006435,ORD006435,,,
SHP006436,ORD006436,TRK136804691,FedEx,2025-12-26
SHP006437,ORD006437,TRK860717676,Delhivery,2025-03-18
SHP006438,ORD006438,,,
SHP006439,ORD006439,TRK413334064,BlueDart,2025-12-25
SHP006440,ORD006440,,,
SHP006441,ORD006441,TRK562330008,BlueDart,2026-01-18
SHP006442,ORD006442,TRK104107270,Delhivery,2025-02-11
SHP006443,ORD006443,,,
SHP006444,ORD006444,TRK655562797,BlueDart,2026-01-10
